code_article,libelle,region,site,agence,famille,sous_famille,sous_famille_base,quantite,CA
ART63885,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Plâtre,Enduits,Enduits,345,6301.49
ART77881,Set Expert,Est,Site Est 1,Site Est 1-Ag3,Couverture,Étanchéité,Étanchéité,497,1793.7
ART41368,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag1,Isolation,Panneaux,Panneaux,109,875.19
ART24208,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Plâtre,Enduits,Enduits,238,6641.24
ART12126,Ligne Basic,Est,Site Est 2,Site Est 2-Ag1,Plâtre,Enduits,Enduits,610,4271.25
ART61550,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag1,Menuiserie,Portes,Portes,387,12805.07
ART13354,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Menuiserie,Volets,Volets,6,454.29
ART58319,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Isolation,Laine,Laine,185,2465.92
ART80447,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag3,Plâtre,Profilés,Profilés,685,16081.25
ART87592,Ligne Basic,Sud,Site Sud 2,Site Sud 2-Ag2,Isolation,Vrac,Vrac,18,70.64
ART38922,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Isolation,Panneaux,Panneaux,101,1354.9
ART68235,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Volets,Volets,292,26059.57
ART79616,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Outillage,Manuel,Manuel,484,5545.9
ART50366,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag4,Plâtre,Plaques,Plaques,559,10776.25
ART42657,Set Expert,Est,Site Est 2,Site Est 2-Ag3,Couverture,Étanchéité,Étanchéité,480,2628.65
ART62841,Ligne Basic,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Outillage,Électroportatif,Électroportatif,518,23606.9
ART18980,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Isolation,Panneaux,Panneaux,322,8497.63
ART89687,Ligne Basic,Est,Site Est 2,Site Est 2-Ag4,Menuiserie,Portes,Portes,680,58849.59
ART37301,Cheneau Eco,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Couverture,Zinguerie,Zinguerie,89,622.67
ART13251,Set Expert,Sud,Site Sud 3,Site Sud 3-Ag1,Plâtre,Enduits,Enduits,109,1663.31
ART48599,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag1,Isolation,Panneaux,Panneaux,319,6897.37
ART96044,Gamme Plus,Sud,Site Sud 1,Site Sud 1-Ag2,Plâtre,Plaques,Plaques,187,5305.61
ART97130,Bloc Confort,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Couverture,Tuiles,Tuiles,375,776.16
ART19783,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag1,Isolation,Panneaux,Panneaux,275,4072.14
ART91797,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag3,Couverture,Zinguerie,Zinguerie,26,131.84
ART74632,Ligne Basic,Est,Site Est 3,Site Est 3-Ag4,Plâtre,Enduits,Enduits,290,5164.71
ART75674,Ligne Basic,Est,Site Est 3,Site Est 3-Ag2,Plâtre,Plaques,Plaques,262,5043.89
ART67124,Cheneau Eco,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Menuiserie,Volets,Volets,79,6579.78
ART54018,Bloc Confort,Sud,Site Sud 2,Site Sud 2-Ag1,Isolation,Vrac,Vrac,170,5998.21
ART82077,Kit Standard,Nord,Site Nord 2,Site Nord 2-Ag1,Outillage,Mesure,Mesure,440,6900.83
ART50708,Cheneau Eco,Nord,Site Nord 1,Site Nord 1-Ag3,Menuiserie,Fenêtres,Fenêtres,237,8178.54
ART56426,Ligne Basic,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Menuiserie,Fenêtres,Fenêtres,18,783.91
ART23543,Bloc Confort,Est,Site Est 3,Site Est 3-Ag1,Isolation,Panneaux,Panneaux,55,290.31
ART71335,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag1,Menuiserie,Fenêtres,Fenêtres,42,1182.14
ART36626,Kit Standard,Est,Site Est 2,Site Est 2-Ag2,Outillage,Mesure,Mesure,236,6457.73
ART74077,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag3,Outillage,Électroportatif,Électroportatif,226,2302.43
ART55567,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Couverture,Tuiles,Tuiles,331,7184.5
ART89115,Gamme Plus,Est,Site Est 2,Site Est 2-Ag1,Outillage,Mesure,Mesure,152,5534.58
ART80540,Set Expert,Est,Site Est 1,Site Est 1-Ag4,Plâtre,Profilés,Profilés,19,75.33
ART47111,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Menuiserie,Volets,Volets,258,11780.41
ART77057,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Outillage,Électroportatif,Électroportatif,608,15832.92
ART33638,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag2,Couverture,Zinguerie,Zinguerie,320,6595.78
ART37083,Set Expert,Est,Site Est 2,Site Est 2-Ag2,Menuiserie,Portes,Portes,594,19002.64
ART88938,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag1,Couverture,Tuiles,Tuiles,571,5773.68
ART68168,Cadre Alu,Est,Site Est 2,Site Est 2-Ag4,Menuiserie,Volets,Volets,666,62272.33
ART50887,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Outillage,Manuel,Manuel,267,5393.05
ART82005,Set Expert,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Couverture,Zinguerie,Zinguerie,109,697.48
ART67775,Ligne Basic,Sud,Site Sud 2,Site Sud 2-Ag3,Isolation,Vrac,Vrac,505,6006.0
ART39859,Kit Standard,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Couverture,Tuiles,Tuiles,505,2125.82
ART11014,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Outillage,Électroportatif,Électroportatif,76,1116.54
ART51048,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Couverture,Zinguerie,Zinguerie,282,5579.91
ART24182,Bloc Confort,Nord,Site Nord 1,Site Nord 1-Ag4,Couverture,Étanchéité,Étanchéité,79,1314.48
ART90677,Gamme Plus,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Menuiserie,Volets,Volets,572,42479.96
ART45905,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag3,Plâtre,Enduits,Enduits,512,1605.99
ART70424,Ligne Basic,Est,Site Est 1,Site Est 1-Ag3,Plâtre,Enduits,Enduits,652,16354.75
ART34041,Cadre Alu,Nord,Site Nord 1,Site Nord 1-Ag1,Couverture,Zinguerie,Zinguerie,62,588.03
ART13690,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag2,Isolation,Vrac,Vrac,556,10912.9
ART19268,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Portes,Portes,72,7684.62
ART65949,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Plâtre,Profilés,Profilés,611,24096.44
ART80749,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag4,Couverture,Étanchéité,Étanchéité,11,166.5
ART96963,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag1,Outillage,Électroportatif,Électroportatif,597,17315.69
ART40413,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Menuiserie,Volets,Volets,472,12726.71
ART75638,Cadre Alu,Nord,Site Nord 1,Site Nord 1-Ag4,Outillage,Électroportatif,Électroportatif,216,7244.74
ART43450,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag1,Couverture,Étanchéité,Étanchéité,429,8340.75
ART24733,Bloc Confort,Est,Site Est 1,Site Est 1-Ag4,Couverture,Tuiles,Tuiles,97,689.34
ART24744,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Isolation,Laine,Laine,132,4383.92
ART68370,Battant Pro,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Outillage,Mesure,Mesure,464,18709.6
ART38163,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag1,Menuiserie,Volets,Volets,633,41640.73
ART19950,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Couverture,Étanchéité,Étanchéité,649,3290.4
ART73530,Gamme Plus,Est,Site Est 3,Site Est 3-Ag1,Plâtre,Plaques,Plaques,487,1788.09
ART25084,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag4,Menuiserie,Volets,Volets,553,19499.68
ART40423,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag1,Outillage,Manuel,Manuel,241,5233.81
ART42221,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag1,Outillage,Manuel,Manuel,194,3476.67
ART84450,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Isolation,Laine,Laine,282,6310.25
ART22349,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag2,Isolation,Panneaux,Panneaux,98,1220.57
ART97226,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Menuiserie,Fenêtres,Fenêtres,156,11687.05
ART92798,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Couverture,Zinguerie,Zinguerie,485,9956.46
ART21546,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Isolation,Vrac,Vrac,605,9870.47
ART10745,Ligne Basic,Sud,Site Sud 1,Site Sud 1-Ag3,Plâtre,Profilés,Profilés,680,15108.19
ART49758,Cheneau Eco,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Isolation,Laine,Laine,181,3209.35
ART68939,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Outillage,Électroportatif,Électroportatif,122,2014.59
ART76812,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag3,Menuiserie,Volets,Volets,687,47654.08
ART61836,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Outillage,Mesure,Mesure,302,14453.31
ART15532,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag2,Menuiserie,Fenêtres,Fenêtres,504,24610.18
ART90092,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Couverture,Étanchéité,Étanchéité,612,3463.2
ART20039,Ligne Basic,Est,Site Est 2,Site Est 2-Ag1,Menuiserie,Volets,Volets,336,21780.05
ART69330,Gamme Plus,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Couverture,Tuiles,Tuiles,456,9544.23
ART66892,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag2,Plâtre,Enduits,Enduits,160,4418.61
ART21445,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag3,Couverture,Étanchéité,Étanchéité,189,3048.68
ART66015,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag3,Couverture,Tuiles,Tuiles,613,8887.78
ART31259,Cadre Alu,Est,Site Est 2,Site Est 2-Ag2,Plâtre,Profilés,Profilés,378,5599.57
ART91309,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Outillage,Mesure,Mesure,307,4146.47
ART42394,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag4,Outillage,Électroportatif,Électroportatif,597,28056.72
ART79445,Cadre Alu,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Menuiserie,Portes,Portes,384,17602.52
ART12715,Ligne Basic,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Isolation,Vrac,Vrac,237,4394.87
ART42147,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag2,Outillage,Mesure,Mesure,558,24980.71
ART62117,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Plâtre,Enduits,Enduits,621,3550.24
ART71113,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Outillage,Mesure,Mesure,447,13007.31
ART31659,Battant Pro,Est,Site Est 2,Site Est 2-Ag4,Outillage,Manuel,Manuel,179,3941.86
ART79168,Gamme Plus,Est,Site Est 2,Site Est 2-Ag2,Plâtre,Profilés,Profilés,445,2433.74
ART96658,Gamme Plus,Sud,Site Sud 2,Site Sud 2-Ag3,Plâtre,Profilés,Profilés,107,2607.49
ART95997,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag3,Plâtre,Profilés,Profilés,190,2879.76
ART37298,Kit Standard,Nord,Site Nord 1,Site Nord 1-Ag2,Plâtre,Plaques,Plaques,530,10004.38
ART77737,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag1,Plâtre,Plaques,Plaques,571,8855.8
ART13130,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Couverture,Étanchéité,Étanchéité,117,299.98
ART91964,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag4,Menuiserie,Volets,Volets,370,19377.81
ART54671,Set Expert,Sud,Site Sud 1,Site Sud 1-Ag4,Isolation,Laine,Laine,586,8387.53
ART87724,Kit Standard,Est,Site Est 1,Site Est 1-Ag1,Plâtre,Plaques,Plaques,197,2104.55
ART93569,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag2,Menuiserie,Fenêtres,Fenêtres,616,35231.09
ART31539,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Outillage,Mesure,Mesure,598,8389.61
ART90087,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag1,Menuiserie,Volets,Volets,335,13694.9
ART28517,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag3,Menuiserie,Portes,Portes,695,48925.85
ART36121,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Menuiserie,Volets,Volets,555,55773.08
ART98728,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Menuiserie,Volets,Volets,198,9391.78
ART51789,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Isolation,Panneaux,Panneaux,332,5991.03
ART81412,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Isolation,Laine,Laine,583,10329.04
ART56996,Bloc Confort,Est,Site Est 3,Site Est 3-Ag4,Isolation,Laine,Laine,538,8911.19
ART74240,Cadre Alu,Nord,Site Nord 3,Site Nord 3-Ag3,Couverture,Étanchéité,Étanchéité,535,6402.05
ART61250,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Plâtre,Profilés,Profilés,143,684.96
ART28494,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag2,Plâtre,Plaques,Plaques,567,13186.69
ART38842,Kit Standard,Nord,Site Nord 1,Site Nord 1-Ag3,Plâtre,Profilés,Profilés,555,10147.57
ART63514,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag3,Outillage,Mesure,Mesure,268,2946.31
ART65590,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Isolation,Vrac,Vrac,421,6297.94
ART40790,Kit Standard,Est,Site Est 1,Site Est 1-Ag4,Isolation,Laine,Laine,528,9711.97
ART27177,Gamme Plus,Nord,Site Nord 2,Site Nord 2-Ag2,Isolation,Laine,Laine,191,2437.1
ART12635,Battant Pro,Est,Site Est 3,Site Est 3-Ag2,Isolation,Panneaux,Panneaux,191,1909.75
ART72430,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Couverture,Étanchéité,Étanchéité,412,10925.82
ART27193,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag2,Menuiserie,Fenêtres,Fenêtres,219,10134.31
ART85681,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Isolation,Panneaux,Panneaux,339,3941.15
ART93189,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag2,Plâtre,Profilés,Profilés,167,3964.95
ART51634,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Menuiserie,Portes,Portes,247,22313.59
ART71547,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag4,Menuiserie,Volets,Volets,578,14166.66
ART27794,Kit Standard,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Menuiserie,Portes,Portes,368,29043.7
ART69699,Cheneau Eco,Sud,Site Sud 2,Site Sud 2-Ag2,Menuiserie,Volets,Volets,347,9065.76
ART32421,Set Expert,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Menuiserie,Volets,Volets,645,36379.44
ART70781,Ligne Basic,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Plâtre,Enduits,Enduits,439,3522.29
ART86798,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Plâtre,Enduits,Enduits,164,2553.97
ART10662,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag1,Isolation,Panneaux,Panneaux,492,7167.65
ART90338,Battant Pro,Est,Site Est 3,Site Est 3-Ag2,Plâtre,Enduits,Enduits,4,23.66
ART85455,Gamme Plus,Est,Site Est 3,Site Est 3-Ag3,Plâtre,Plaques,Plaques,333,5154.65
ART44649,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag2,Outillage,Mesure,Mesure,219,5542.79
ART79388,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag2,Outillage,Électroportatif,Électroportatif,572,25761.29
ART97087,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Plâtre,Enduits,Enduits,695,14787.48
ART77902,Gamme Plus,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Couverture,Zinguerie,Zinguerie,215,4355.73
ART47239,Bloc Confort,Sud,Site Sud 3,Site Sud 3-Ag3,Menuiserie,Portes,Portes,237,16668.61
ART29238,Gamme Plus,Est,Site Est 3,Site Est 3-Ag3,Couverture,Étanchéité,Étanchéité,305,563.48
ART52939,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Outillage,Mesure,Mesure,412,12746.87
ART66154,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Outillage,Manuel,Manuel,211,5684.29
ART59807,Ligne Basic,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Isolation,Vrac,Vrac,297,3850.34
ART89595,Set Expert,Est,Site Est 1,Site Est 1-Ag3,Plâtre,Enduits,Enduits,656,4841.99
ART47247,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag1,Isolation,Panneaux,Panneaux,16,292.74
ART14819,Ligne Basic,Est,Site Est 3,Site Est 3-Ag3,Outillage,Électroportatif,Électroportatif,276,4254.38
ART21707,Ligne Basic,Est,Site Est 1,Site Est 1-Ag3,Plâtre,Profilés,Profilés,193,883.48
ART22551,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag3,Menuiserie,Portes,Portes,272,15498.22
ART18248,Kit Standard,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Outillage,Mesure,Mesure,338,9695.27
ART17887,Gamme Plus,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Couverture,Zinguerie,Zinguerie,372,2620.59
ART97519,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Menuiserie,Portes,Portes,596,26785.2
ART95568,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag3,Outillage,Électroportatif,Électroportatif,1,10.0
ART80230,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag2,Couverture,Tuiles,Tuiles,535,11287.71
ART90613,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag2,Outillage,Mesure,Mesure,148,6406.99
ART72654,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag3,Outillage,Électroportatif,Électroportatif,394,9977.95
ART56075,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag2,Isolation,Laine,Laine,633,12460.48
ART88059,Battant Pro,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Couverture,Tuiles,Tuiles,685,8156.15
ART24678,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Outillage,Manuel,Manuel,11,524.63
ART59277,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag4,Menuiserie,Portes,Portes,472,17180.27
ART70685,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Outillage,Mesure,Mesure,446,13709.96
ART20364,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Plâtre,Profilés,Profilés,620,3915.55
ART81383,Set Expert,Est,Site Est 1,Site Est 1-Ag1,Couverture,Zinguerie,Zinguerie,514,2912.63
ART34214,Ligne Basic,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Outillage,Mesure,Mesure,643,10296.91
ART67926,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag3,Outillage,Manuel,Manuel,338,14952.59
ART12856,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Couverture,Tuiles,Tuiles,362,1613.2
ART36405,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag2,Outillage,Électroportatif,Électroportatif,466,12613.97
ART98122,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Plâtre,Plaques,Plaques,55,845.4
ART42926,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag4,Menuiserie,Fenêtres,Fenêtres,350,31560.38
ART59047,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag3,Menuiserie,Portes,Portes,371,14525.71
ART72528,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag4,Isolation,Vrac,Vrac,475,8456.74
ART35709,Kit Standard,Est,Site Est 3,Site Est 3-Ag2,Outillage,Manuel,Manuel,327,6825.11
ART27735,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Fenêtres,Fenêtres,581,45518.01
ART55076,Set Expert,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Couverture,Tuiles,Tuiles,21,170.4
ART59902,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Isolation,Laine,Laine,537,10881.95
ART49106,Kit Standard,Nord,Site Nord 2,Site Nord 2-Ag4,Outillage,Électroportatif,Électroportatif,569,7184.47
ART73843,Bloc Confort,Nord,Site Nord 1,Site Nord 1-Ag1,Plâtre,Profilés,Profilés,665,6264.09
ART57592,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Menuiserie,Fenêtres,Fenêtres,46,2824.69
ART49456,Battant Pro,Sud,Site Sud 1,Site Sud 1-Ag2,Plâtre,Enduits,Enduits,442,5679.13
ART53358,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag1,Menuiserie,Portes,Portes,347,14978.55
ART71622,Kit Standard,Nord,Site Nord 2,Site Nord 2-Ag2,Plâtre,Enduits,Enduits,387,7298.84
ART46781,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag3,Plâtre,Plaques,Plaques,251,1554.55
ART31605,Cheneau Eco,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Couverture,Tuiles,Tuiles,120,597.58
ART46342,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag1,Isolation,Panneaux,Panneaux,450,8019.96
ART58450,Bloc Confort,Est,Site Est 3,Site Est 3-Ag3,Outillage,Mesure,Mesure,374,3421.95
ART32467,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Plâtre,Profilés,Profilés,236,2494.6
ART55732,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Menuiserie,Portes,Portes,22,936.51
ART14488,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag4,Plâtre,Plaques,Plaques,404,6017.93
ART13216,Cheneau Eco,Est,Site Est 3,Site Est 3-Ag3,Couverture,Étanchéité,Étanchéité,616,6505.86
ART50925,Cheneau Eco,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Outillage,Manuel,Manuel,638,18332.98
ART75145,Kit Standard,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Outillage,Manuel,Manuel,381,10393.93
ART21505,Set Expert,Sud,Site Sud 1,Site Sud 1-Ag4,Menuiserie,Volets,Volets,283,19364.67
ART67407,Set Expert,Est,Site Est 1,Site Est 1-Ag4,Outillage,Mesure,Mesure,276,3460.04
ART13784,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag1,Isolation,Vrac,Vrac,435,10273.32
ART70698,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Outillage,Électroportatif,Électroportatif,239,7638.24
ART18266,Set Expert,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Isolation,Laine,Laine,275,809.86
ART13478,Ligne Basic,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Couverture,Zinguerie,Zinguerie,24,157.39
ART18837,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Couverture,Tuiles,Tuiles,255,3994.06
ART70520,Bloc Confort,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Couverture,Zinguerie,Zinguerie,506,3899.1
ART84530,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag3,Isolation,Laine,Laine,194,4573.7
ART41690,Cadre Alu,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Plâtre,Enduits,Enduits,205,1437.46
ART19284,Battant Pro,Nord,Site Nord 1,Site Nord 1-Ag3,Couverture,Tuiles,Tuiles,567,2665.36
ART49076,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Couverture,Tuiles,Tuiles,446,1231.48
ART59359,Kit Standard,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Outillage,Mesure,Mesure,582,21902.84
ART73733,Gamme Plus,Est,Site Est 2,Site Est 2-Ag4,Couverture,Zinguerie,Zinguerie,262,3241.19
ART69411,Gamme Plus,Est,Site Est 2,Site Est 2-Ag1,Plâtre,Plaques,Plaques,410,4960.54
ART53713,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag1,Outillage,Électroportatif,Électroportatif,407,19356.08
ART37575,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag4,Plâtre,Plaques,Plaques,182,723.6
ART51978,Ligne Basic,Est,Site Est 1,Site Est 1-Ag4,Outillage,Mesure,Mesure,280,5387.15
ART31388,Battant Pro,Est,Site Est 3,Site Est 3-Ag2,Plâtre,Enduits,Enduits,147,2833.28
ART21982,Cheneau Eco,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Menuiserie,Fenêtres,Fenêtres,265,32429.53
ART91299,Gamme Plus,Est,Site Est 2,Site Est 2-Ag1,Isolation,Panneaux,Panneaux,285,934.64
ART35497,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Couverture,Zinguerie,Zinguerie,201,2976.08
ART47002,Battant Pro,Est,Site Est 2,Site Est 2-Ag1,Isolation,Panneaux,Panneaux,542,3038.94
ART88380,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Menuiserie,Fenêtres,Fenêtres,40,1788.82
ART14002,Ligne Basic,Est,Site Est 3,Site Est 3-Ag1,Menuiserie,Portes,Portes,662,31341.09
ART65219,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag1,Outillage,Mesure,Mesure,69,2260.67
