code_article,libelle,region,site,agence,famille,sous_famille,sous_famille_base,quantite,CA
ART67758,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag2,Isolation,Laine,Laine,354.0,
ART83197,Battant Pro,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Plâtre,,Profilés,240.0,
ART68169,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag4,Menuiserie,Fenêtres,Fenêtres,652.0,37496.32
ART18538,Cheneau Eco,EST,Site Est 1,Site Est 1-Ag4,,Étanchéité,Étanchéité,,3948.18
ART88238,Cheneau Eco,ÎLE-DE-FRANCE,Site Île-de-France 3,Site Île-de-France 3-Ag2,Menuiserie,Portes,Portes,,19803.35
ART61180,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag1,,Électroportatif,Électroportatif,355.0,7993.52
ART25553,Kit Standard,,Site Est 2,Site Est 2-Ag1,,Zinguerie,Zinguerie,604000.0,4683.74
ART79347,Kit Standard,Nord,Site Nord 1,Site Nord 1-Ag2,,Plaques,Plaques,686.0,-16487.55
ART68102,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Menuiserie,,Fenêtres,692.0,48052.01
ART55639,Set Expert,Est,Site Est 1,Site Est 1-Ag1,Isolation,Laine,Laine,674.0,
ART51872,Kit Standard,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Couverture,Étanchéité,Étanchéité,,4413.16
ART76776,Gamme Plus,Sud,Site Sud 1,Site Sud 1-Ag4,Menuiserie,Volets,Volets,19.0,461.19
ART35075,Cheneau Eco,,Site Sud 3,Site Sud 3-Ag2,Plâtre,Plaques,Plaques,278.0,3700.95
ART35415,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag2,Couverture,Étanchéité,Étanchéité,,7334.91
ART14074,Kit Standard,Nord,Site Nord 3,Site Nord 3-Ag4,Menuiserie,Fenêtres,Fenêtres,519.0,39847.37
ART64654,Battant Pro,Nord,Site Nord 3,Site Nord 3-Ag1,Plâtre,,Plaques,630.0,6242.52
ART69395,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag4,Outillage,Manuel,Manuel,674.0,28337.34
ART97831,Gamme Plus,,Site Île-de-France 3,Site Île-de-France 3-Ag4,,Profilés,Profilés,,1113.52
ART61709,Kit Standard,Est,Site Est 2,Site Est 2-Ag4,,,Électroportatif,483.0,19011.04
ART85271,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,,Enduits,Enduits,684000.0,15860.84
ART80012,Ligne Basic,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Outillage,Mesure,Mesure,300.0,3152.69
ART67920,Bloc Confort,,Site Île-de-France 2,Site Île-de-France 2-Ag2,Outillage,Manuel,Manuel,201000.0,4134.18
ART93451,Gamme Plus,,Site Ouest 3,Site Ouest 3-Ag4,Isolation,Vrac,Vrac,,753.81
ART40521,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Plâtre,Profilés,Profilés,424.0,12135.78
ART55014,Ligne Basic,Est,Site Est 2,Site Est 2-Ag3,,Fenêtres,Fenêtres,346.0,
ART97133,Cheneau Eco,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Couverture,Étanchéité,Étanchéité,134.0,2928.71
ART68168,Cadre Alu,Est,Site Est 2,Site Est 2-Ag4,Menuiserie,Volets,Volets,666.0,62272.33
ART56909,Ligne Basic,Nord,Site Nord 1,Site Nord 1-Ag1,Plâtre,Profilés,Profilés,,542.09
ART30358,Battant Pro,,Site Ouest 2,Site Ouest 2-Ag1,Isolation,Panneaux,Panneaux,81.0,
ART62528,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Couverture,Zinguerie,Zinguerie,240.0,
ART57029,Ligne Basic,,Site Est 1,Site Est 1-Ag3,Menuiserie,Fenêtres,Fenêtres,,16802.04
ART15941,Gamme Plus,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Outillage,Électroportatif,Électroportatif,70000.0,1973.26
ART67663,Ligne Basic,,Site Ouest 3,Site Ouest 3-Ag3,Couverture,,Zinguerie,76.0,957.09
ART14701,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag3,Couverture,Étanchéité,Étanchéité,219.0,3365.26
ART20358,Kit Standard,Est,Site Est 1,Site Est 1-Ag1,Plâtre,,Profilés,524.0,4109.93
ART88487,Gamme Plus,,Site Ouest 3,Site Ouest 3-Ag1,Menuiserie,Fenêtres,Fenêtres,363.0,34394.67
ART93001,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,,Volets,Volets,396.0,23081.27
ART22787,Cheneau Eco,,Site Ouest 1,Site Ouest 1-Ag2,Plâtre,,Enduits,476.0,
ART59129,Gamme Plus,Sud,Site Sud 1,Site Sud 1-Ag1,Menuiserie,,Volets,150.0,9637.81
ART64975,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Outillage,,Électroportatif,347.0,
ART71085,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,,,Plaques,377.0,12308.11
ART99083,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag4,Isolation,Panneaux,Panneaux,178.0,3397.4
ART69538,Kit Standard,Nord,Site Nord 2,Site Nord 2-Ag4,Outillage,,Électroportatif,,855.69
ART24534,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Couverture,Zinguerie,Zinguerie,367.0,2437.89
ART36448,Cadre Alu,ÎLE-DE-FRANCE,Site Île-de-France 1,Site Île-de-France 1-Ag2,Couverture,Étanchéité,Étanchéité,462.0,
ART97779,Cheneau Eco,Est,Site Est 3,Site Est 3-Ag1,Outillage,Électroportatif,Électroportatif,515.0,6524.71
ART84197,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag1,Outillage,Manuel,Manuel,13.0,
ART58186,Set Expert,Sud,Site Sud 3,Site Sud 3-Ag4,Menuiserie,Fenêtres,Fenêtres,465.0,23918.98
ART12193,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag4,,Enduits,Enduits,557.0,
ART99879,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Plâtre,,Profilés,428000.0,
ART40641,Cheneau Eco,Est,Site Est 2,Site Est 2-Ag4,Plâtre,Enduits,Enduits,541.0,
ART49375,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag3,Menuiserie,Fenêtres,Fenêtres,241.0,13905.85
ART31608,Set Expert,,Site Île-de-France 1,Site Île-de-France 1-Ag4,Outillage,Mesure,Mesure,444.0,8794.95
ART25441,Cheneau Eco,Est,Site Est 1,Site Est 1-Ag4,,Plaques,Plaques,175000.0,1414.29
ART21680,Set Expert,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Isolation,,Laine,243.0,1817.88
ART27039,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag3,,Panneaux,Panneaux,,2742.28
ART56687,Cheneau Eco,Est,Site Est 3,Site Est 3-Ag3,Couverture,Zinguerie,Zinguerie,,2655.71
ART93569,Cheneau Eco,,Site Nord 3,Site Nord 3-Ag2,Menuiserie,Fenêtres,Fenêtres,616.0,35231.09
ART13148,Set Expert,SUD,Site Sud 2,Site Sud 2-Ag1,,Volets,Volets,425000.0,21266.44
ART41605,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Outillage,Électroportatif,Électroportatif,440.0,7133.31
ART98739,Kit Standard,Est,Site Est 1,Site Est 1-Ag2,Outillage,Mesure,Mesure,194.0,-9750.16
ART18680,Battant Pro,Est,Site Est 2,Site Est 2-Ag2,Couverture,,Étanchéité,343.0,4947.07
ART33106,Ligne Basic,,Site Sud 1,Site Sud 1-Ag4,Outillage,Manuel,Manuel,,9522.7
ART92469,Set Expert,Sud,Site Sud 3,Site Sud 3-Ag4,Couverture,Tuiles,Tuiles,261.0,5651.31
ART17462,Set Expert,Est,Site Est 3,Site Est 3-Ag3,,,Étanchéité,,3755.43
ART13854,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag2,,Volets,Volets,138.0,
ART56347,Cheneau Eco,Nord,Site Nord 2,Site Nord 2-Ag2,Menuiserie,Volets,Volets,560.0,-28609.86
ART23701,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag2,Plâtre,,Plaques,473000.0,
ART53358,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag1,,Portes,Portes,347.0,14978.55
ART69082,Kit Standard,,Site Est 2,Site Est 2-Ag1,Isolation,Panneaux,Panneaux,559000.0,10201.84
ART48400,Cheneau Eco,Sud,Site Sud 1,Site Sud 1-Ag1,Isolation,Panneaux,Panneaux,469.0,4408.74
ART13637,Kit Standard,Ouest,Site Ouest 2,Site Ouest 2-Ag3,Menuiserie,Volets,Volets,137000.0,4515.9
ART25525,Bloc Confort,,Site Ouest 2,Site Ouest 2-Ag2,Couverture,Étanchéité,Étanchéité,251.0,2714.78
ART92744,Set Expert,,Site Ouest 1,Site Ouest 1-Ag3,Menuiserie,,Fenêtres,593.0,
ART82447,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag2,Outillage,Manuel,Manuel,520.0,5893.63
ART31921,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag2,Isolation,Vrac,Vrac,327.0,
ART75813,Bloc Confort,Est,Site Est 1,Site Est 1-Ag4,Plâtre,Profilés,Profilés,,3703.44
ART29238,Gamme Plus,Est,Site Est 3,Site Est 3-Ag3,Couverture,,Étanchéité,305.0,563.48
ART80025,Bloc Confort,,Site Ouest 3,Site Ouest 3-Ag3,Plâtre,Profilés,Profilés,132.0,3383.5
ART73126,Kit Standard,Sud,Site Sud 2,Site Sud 2-Ag1,Outillage,,Mesure,179.0,3809.45
ART51044,Set Expert,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Menuiserie,Fenêtres,Fenêtres,575.0,34496.73
ART99777,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Outillage,,Électroportatif,439.0,9609.39
ART29318,Cadre Alu,NORD,Site Nord 2,Site Nord 2-Ag3,Menuiserie,Volets,Volets,205000.0,15415.47
ART23581,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Menuiserie,Portes,Portes,626.0,35657.34
ART98686,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag2,Isolation,Laine,Laine,68000.0,
ART56983,Gamme Plus,,Site Sud 2,Site Sud 2-Ag4,Menuiserie,,Volets,307.0,17596.61
ART92705,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Plâtre,Plaques,Plaques,184.0,2346.1
ART98709,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag3,Plâtre,Enduits,Enduits,329.0,2937.31
ART75615,Bloc Confort,Est,Site Est 3,Site Est 3-Ag1,Isolation,Panneaux,Panneaux,537.0,5911.76
ART64856,Battant Pro,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Menuiserie,Volets,Volets,389.0,
ART48477,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Isolation,Panneaux,Panneaux,294.0,4256.57
ART12183,Kit Standard,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Plâtre,,Plaques,344.0,1942.11
ART29181,Cheneau Eco,,Site Ouest 2,Site Ouest 2-Ag3,Outillage,Électroportatif,Électroportatif,448.0,12466.24
ART34892,Kit Standard,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Plâtre,Plaques,Plaques,,3035.35
ART35709,Kit Standard,Est,Site Est 3,Site Est 3-Ag2,Outillage,Manuel,Manuel,327.0,6825.11
ART68599,Kit Standard,Est,Site Est 1,Site Est 1-Ag4,Menuiserie,,Volets,495.0,17529.03
ART34361,Cadre Alu,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag2,Outillage,Électroportatif,Électroportatif,449.0,12947.65
ART15532,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag2,Menuiserie,Fenêtres,Fenêtres,504.0,24610.18
ART80023,Cheneau Eco,Ouest,Site Ouest 2,Site Ouest 2-Ag2,Menuiserie,Portes,Portes,201.0,
ART85817,Cheneau Eco,,Site Île-de-France 2,Site Île-de-France 2-Ag1,Couverture,Tuiles,Tuiles,561.0,
ART93782,Ligne Basic,Est,Site Est 2,Site Est 2-Ag2,Outillage,Électroportatif,Électroportatif,,16063.21
ART54641,Battant Pro,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Isolation,Panneaux,Panneaux,625.0,14908.36
ART75332,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Volets,Volets,82.0,
ART16399,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,,Manuel,Manuel,421.0,14151.12
ART70268,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Menuiserie,Volets,Volets,503.0,14552.72
ART30402,Battant Pro,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Menuiserie,Volets,Volets,108000.0,6589.71
ART50009,Kit Standard,Est,Site Est 1,Site Est 1-Ag3,Isolation,,Vrac,254.0,
ART85313,Cadre Alu,Nord,Site Nord 3,Site Nord 3-Ag1,Outillage,Manuel,Manuel,335.0,6074.66
ART66154,Set Expert,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag3,Outillage,Manuel,Manuel,211.0,5684.29
ART74270,Bloc Confort,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Couverture,Zinguerie,Zinguerie,160.0,3479.44
ART18088,Bloc Confort,Sud,Site Sud 2,Site Sud 2-Ag3,Couverture,Étanchéité,Étanchéité,,252.61
ART93761,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag4,Menuiserie,Volets,Volets,495.0,54472.87
ART80208,Set Expert,Sud,Site Sud 1,Site Sud 1-Ag4,Couverture,Zinguerie,Zinguerie,70.0,1126.78
ART86666,Gamme Plus,,Site Nord 3,Site Nord 3-Ag4,Isolation,,Vrac,38.0,138.96
ART57747,Kit Standard,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Isolation,Vrac,Vrac,,3621.77
ART62403,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Couverture,Étanchéité,Étanchéité,257.0,769.77
ART53650,Bloc Confort,NORD,Site Nord 1,Site Nord 1-Ag3,Plâtre,Plaques,Plaques,238.0,4663.55
ART40656,Set Expert,Sud,Site Sud 1,Site Sud 1-Ag2,Plâtre,Plaques,Plaques,,10738.69
ART39975,Set Expert,Est,Site Est 1,Site Est 1-Ag2,,,Mesure,4.0,76.6
ART97174,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag4,Plâtre,Plaques,Plaques,143.0,
ART14736,Kit Standard,,Site Ouest 3,Site Ouest 3-Ag1,Isolation,Laine,Laine,557.0,5464.75
ART71170,Bloc Confort,Est,Site Est 1,Site Est 1-Ag3,Isolation,Panneaux,Panneaux,209.0,3332.03
ART16592,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag1,,Étanchéité,Étanchéité,356.0,
ART50325,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Couverture,Zinguerie,Zinguerie,575.0,7009.06
ART80540,Set Expert,Est,Site Est 1,Site Est 1-Ag4,Plâtre,,Profilés,19.0,75.33
ART17315,Battant Pro,Nord,Site Nord 2,Site Nord 2-Ag4,Isolation,,Vrac,8000.0,140.26
ART22904,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Plâtre,Plaques,Plaques,621.0,
ART44504,Kit Standard,SUD,Site Sud 1,Site Sud 1-Ag1,Plâtre,Enduits,Enduits,120.0,398.78
ART17116,Battant Pro,Ouest,Site Ouest 1,Site Ouest 1-Ag1,,Plaques,Plaques,,15444.55
ART50252,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag2,Couverture,,Étanchéité,,9286.83
ART86716,Set Expert,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Outillage,,Électroportatif,,27296.79
ART63315,Cadre Alu,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Couverture,Étanchéité,Étanchéité,441.0,
ART20182,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Menuiserie,Portes,Portes,87.0,5064.38
ART28353,Gamme Plus,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag1,Plâtre,Enduits,Enduits,239.0,
ART57991,Cheneau Eco,Sud,Site Sud 2,Site Sud 2-Ag3,Outillage,,Manuel,627.0,29741.56
ART92392,Cadre Alu,Nord,Site Nord 2,Site Nord 2-Ag2,,,Laine,377.0,2605.43
ART77352,Ligne Basic,Nord,Site Nord 2,Site Nord 2-Ag2,Couverture,Zinguerie,Zinguerie,112.0,2133.51
ART72923,Ligne Basic,Ouest,Site Ouest 1,Site Ouest 1-Ag2,Menuiserie,Portes,Portes,124.0,
ART52929,Ligne Basic,NORD,Site Nord 3,Site Nord 3-Ag2,Outillage,Mesure,Mesure,,13206.24
ART55229,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag4,,Vrac,Vrac,681.0,9228.09
ART96713,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag1,Menuiserie,Fenêtres,Fenêtres,424.0,10001.16
ART87762,Cadre Alu,,Site Nord 3,Site Nord 3-Ag3,Menuiserie,Volets,Volets,263.0,
ART99182,Kit Standard,,Site Nord 3,Site Nord 3-Ag1,Isolation,Panneaux,Panneaux,548.0,
ART20659,Cadre Alu,Nord,Site Nord 3,Site Nord 3-Ag2,Menuiserie,Portes,Portes,570.0,11615.69
ART67926,Set Expert,Nord,Site Nord 3,Site Nord 3-Ag3,,Manuel,Manuel,,-14952.59
ART22286,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag3,,Fenêtres,Fenêtres,,28809.39
ART48987,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Menuiserie,Portes,Portes,451.0,38367.02
ART53523,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag3,Menuiserie,Fenêtres,Fenêtres,144.0,6557.25
ART88415,Battant Pro,Sud,Site Sud 3,Site Sud 3-Ag3,Menuiserie,Volets,Volets,170.0,16378.4
ART24843,Ligne Basic,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Outillage,Mesure,Mesure,,6084.38
ART67777,Cadre Alu,,Site Sud 2,Site Sud 2-Ag4,Plâtre,Profilés,Profilés,425.0,15195.6
ART61361,Battant Pro,Est,Site Est 2,Site Est 2-Ag1,,Portes,Portes,486.0,27473.44
ART95942,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag2,Menuiserie,Volets,Volets,381.0,29302.31
ART44797,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Outillage,Mesure,Mesure,116.0,4646.89
ART99658,Set Expert,Nord,Site Nord 2,Site Nord 2-Ag1,Couverture,Tuiles,Tuiles,,
ART26560,Cadre Alu,Sud,Site Sud 2,Site Sud 2-Ag1,Menuiserie,,Volets,623.0,43381.31
ART75452,Cheneau Eco,,Site Ouest 1,Site Ouest 1-Ag4,Menuiserie,Volets,Volets,114.0,
ART51200,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag3,,Enduits,Enduits,570.0,
ART95152,Bloc Confort,Sud,Site Sud 2,Site Sud 2-Ag2,,Manuel,Manuel,52.0,2123.44
ART31289,Cheneau Eco,Ouest,Site Ouest 1,Site Ouest 1-Ag4,Plâtre,Enduits,Enduits,241.0,2408.65
ART56125,Set Expert,Est,Site Est 1,Site Est 1-Ag4,Couverture,Tuiles,Tuiles,113000.0,1432.82
ART71016,Battant Pro,Sud,Site Sud 2,Site Sud 2-Ag1,,Zinguerie,Zinguerie,,
ART13100,Set Expert,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag2,Menuiserie,,Fenêtres,560.0,
ART99197,Bloc Confort,Sud,Site Sud 1,Site Sud 1-Ag3,,Électroportatif,Électroportatif,,
ART66355,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Outillage,Électroportatif,Électroportatif,618.0,36983.42
ART65680,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag4,Isolation,Panneaux,Panneaux,150.0,-1293.38
ART43658,Set Expert,Nord,Site Nord 1,Site Nord 1-Ag2,,Plaques,Plaques,304.0,
ART29550,Cheneau Eco,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Isolation,Panneaux,Panneaux,26.0,759.66
ART54333,Ligne Basic,Est,Site Est 2,Site Est 2-Ag1,Couverture,,Zinguerie,128.0,384.43
ART95385,Gamme Plus,,Site Ouest 3,Site Ouest 3-Ag2,Couverture,Tuiles,Tuiles,402.0,3711.61
ART19170,Bloc Confort,Nord,Site Nord 3,Site Nord 3-Ag1,Couverture,Étanchéité,Étanchéité,517.0,9571.16
ART50444,Bloc Confort,,Site Est 3,Site Est 3-Ag1,,Manuel,Manuel,114.0,3240.68
ART68132,Cadre Alu,Sud,Site Sud 1,Site Sud 1-Ag3,Isolation,Laine,Laine,579.0,7565.68
ART87830,Gamme Plus,Est,Site Est 2,Site Est 2-Ag1,Plâtre,Profilés,Profilés,381000.0,7320.23
ART73677,Gamme Plus,Est,Site Est 3,Site Est 3-Ag4,,Vrac,Vrac,,3976.66
ART41302,Kit Standard,Sud,Site Sud 3,Site Sud 3-Ag3,Plâtre,,Profilés,320.0,
ART33904,Bloc Confort,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag1,Isolation,Laine,Laine,18.0,325.68
ART79468,Kit Standard,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Menuiserie,Fenêtres,Fenêtres,,
ART40777,Set Expert,,Site Île-de-France 3,Site Île-de-France 3-Ag1,Couverture,Tuiles,Tuiles,162.0,3185.26
ART27269,Battant Pro,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Outillage,Mesure,Mesure,365.0,9733.17
ART71547,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag4,Menuiserie,Volets,Volets,578.0,14166.66
ART77614,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Menuiserie,Volets,Volets,,36288.15
ART90485,Bloc Confort,Nord,Site Nord 2,Site Nord 2-Ag2,Outillage,Manuel,Manuel,,19416.29
ART27338,Cadre Alu,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag3,,Vrac,Vrac,586.0,4261.7
ART31605,Cheneau Eco,,Site Île-de-France 3,Site Île-de-France 3-Ag4,Couverture,Tuiles,Tuiles,,597.58
ART63639,Kit Standard,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Couverture,,Tuiles,,2552.88
ART65949,Cadre Alu,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag4,Plâtre,Profilés,Profilés,611.0,24096.44
ART43361,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag2,,Portes,Portes,324.0,16353.85
ART40627,Set Expert,Sud,Site Sud 1,Site Sud 1-Ag4,Plâtre,Profilés,Profilés,516.0,10810.38
ART24208,Set Expert,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag4,Plâtre,Enduits,Enduits,238.0,6641.24
ART54762,Gamme Plus,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Couverture,Étanchéité,Étanchéité,349.0,831.97
ART96096,Gamme Plus,,Site Ouest 2,Site Ouest 2-Ag2,Plâtre,Plaques,Plaques,379.0,
ART90503,Cheneau Eco,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Couverture,Zinguerie,Zinguerie,456.0,-5501.34
ART74989,Cheneau Eco,Île-de-France,Site Île-de-France 2,Site Île-de-France 2-Ag1,Menuiserie,Volets,Volets,648.0,15149.68
ART31928,Bloc Confort,Est,Site Est 2,Site Est 2-Ag3,,Fenêtres,Fenêtres,582000.0,
ART93256,Kit Standard,,Site Nord 3,Site Nord 3-Ag2,Menuiserie,Fenêtres,Fenêtres,38.0,1864.84
ART97798,Battant Pro,,Site Île-de-France 3,Site Île-de-France 3-Ag4,,Plaques,Plaques,598.0,3504.91
ART36667,Battant Pro,Ouest,Site Ouest 3,Site Ouest 3-Ag4,Plâtre,Profilés,Profilés,166.0,3005.59
ART22223,Bloc Confort,Ouest,Site Ouest 2,Site Ouest 2-Ag4,Outillage,,Manuel,466.0,7415.69
ART68205,Cadre Alu,Sud,Site Sud 3,Site Sud 3-Ag3,Plâtre,Profilés,Profilés,592.0,8408.71
ART16359,Cheneau Eco,Sud,Site Sud 2,Site Sud 2-Ag3,Plâtre,,Enduits,,18411.24
ART49177,Bloc Confort,Ouest,Site Ouest 3,Site Ouest 3-Ag1,Isolation,,Vrac,412.0,6411.69
ART91859,Gamme Plus,Est,Site Est 2,Site Est 2-Ag3,Plâtre,Profilés,Profilés,492.0,5129.71
ART17887,Gamme Plus,,Site Île-de-France 2,Site Île-de-France 2-Ag1,,Zinguerie,Zinguerie,372.0,2620.59
ART34585,Cheneau Eco,,Site Est 1,Site Est 1-Ag1,Isolation,Panneaux,Panneaux,,
ART78969,Ligne Basic,,Site Est 1,Site Est 1-Ag3,Couverture,Tuiles,Tuiles,209.0,1429.03
ART83521,Set Expert,,Site Île-de-France 1,Site Île-de-France 1-Ag4,Plâtre,Enduits,Enduits,372.0,1968.37
ART26844,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Isolation,Vrac,Vrac,562000.0,2520.99
ART18858,Kit Standard,Île-de-France,Site Île-de-France 3,Site Île-de-France 3-Ag4,Isolation,Laine,Laine,297.0,3709.05
ART27124,Cheneau Eco,,Site Île-de-France 2,Site Île-de-France 2-Ag1,,,Manuel,444.0,19805.42
ART15361,Kit Standard,Sud,Site Sud 1,Site Sud 1-Ag3,Outillage,,Manuel,226.0,7147.47
ART83408,Ligne Basic,Île-de-France,Site Île-de-France 1,Site Île-de-France 1-Ag2,Menuiserie,Fenêtres,Fenêtres,503.0,23620.93
ART41225,Set Expert,Sud,Site Sud 2,Site Sud 2-Ag3,Outillage,Manuel,Manuel,419.0,8839.53
ART26189,Kit Standard,Ouest,Site Ouest 3,Site Ouest 3-Ag4,,Portes,Portes,512.0,38462.53
ART42592,Cadre Alu,Ouest,Site Ouest 1,Site Ouest 1-Ag3,Plâtre,Plaques,Plaques,,2537.24
ART70487,Set Expert,OUEST,Site Ouest 1,Site Ouest 1-Ag2,Outillage,Mesure,Mesure,166.0,5321.37
ART99764,Cadre Alu,,Site Est 3,Site Est 3-Ag2,Isolation,Panneaux,Panneaux,450.0,2111.82
ART85653,Gamme Plus,Sud,Site Sud 3,Site Sud 3-Ag3,Isolation,Laine,Laine,115.0,1643.97
ART43363,Gamme Plus,Ouest,Site Ouest 1,Site Ouest 1-Ag1,Outillage,Électroportatif,Électroportatif,483.0,7481.77
ART29884,Ligne Basic,Sud,Site Sud 3,Site Sud 3-Ag1,Outillage,Mesure,Mesure,567.0,
ART56775,Cheneau Eco,Est,Site Est 3,Site Est 3-Ag2,Isolation,Panneaux,Panneaux,613.0,8317.46
ART31648,Cheneau Eco,Nord,Site Nord 3,Site Nord 3-Ag3,Plâtre,Enduits,Enduits,335.0,
ART38163,Gamme Plus,Nord,Site Nord 1,Site Nord 1-Ag1,Menuiserie,Volets,Volets,633.0,
ART59060,Cadre Alu,,Site Sud 1,Site Sud 1-Ag3,Plâtre,Enduits,Enduits,695.0,20767.6
ART89613,Ligne Basic,Nord,Site Nord 3,Site Nord 3-Ag1,Plâtre,Profilés,Profilés,333.0,6539.38
